"_system_object_id","oeu_nc_name_de","oeu_nc_name_en","_tags"
"111901","Wohn- und Geschäftshaus Wegmüller","Wegmüller Residential and Commercial Building","ed-dc-leo"
"111902","Feuerlöscherfabrik Sicli SA","Fire Extinguisher Factory Sicli SA","ed-dc-leo"
"111903","Wirkerei, Paul Hofmann AG : Neubau","Textile Factory, Paul Hofmann AG : New Building","ed-dc-leo"
"111904","Heimtextilien Linotex AG","Home Textiles Linotex AG","ed-dc-leo"
"111905","Lagerhaus P. Wolf","P. Wolf Warehouse","ed-dc-leo"
"111907","Probat-Werke","Probat Works","ed-dc-leo"
"111908","Weltausstellung Expo 2010 : Schweizer Pavillon","World Exhibition Expo 2010 : Swiss Pavilion","ed-dc-leo"
"111909","Ersparniskasse AEK Burgdorf : Umbau und Sanierung (heute Galerie im Park und Finox)","Savings Bank Aek Burgdorf : Conversion and Renovation (Today Galerie Im Park and Finox)","ed-dc-leo"
"111910","Epace Real Estate AG : Hallenneubau","Epace Real Estate AG : New Hall Construction","ed-dc-leo"
"111911","Carosseriewerk K. Sommer","Car Body Factory K. Sommer","ed-dc-leo"
"111913","Epper : Ausstellungshalle : Neubau","Epper : Exhibition Hall : New Building","ed-dc-leo"
"111914","Maschinenfabrik, F. Steck","Machine Factory, F. Steck","ed-dc-leo"
"111915","Bürostühle Stoll Giroflex AG","Office Chairs Stoll Giroflex AG","ed-dc-leo"
"111916","Restaurant Termaba SA","Restaurant Termaba SA","ed-dc-leo"
"111917","Pariser Platz 3 Grundbesitz Gesellschaft GmbH : Konferenzhalle","Pariser Platz 3 Grundbesitz Gesellschaft GmbH : Conference Hall","ed-dc-leo"
"111918","Architekturbüro Strub","Architectural Office Strub","ed-dc-leo"
"111919","Timm-Bau GmbH : Rundhaustypen Rondo und Rondolino","Timm-Bau GmbH : Round House Types Rondo and Rondolino","ed-dc-leo"
"111920","Moschee","Mosque","ed-dc-leo"
"111921","Theater National : Bühnenbild : Gelber Klang : Wassily Kandinsky","Theater National : Set Design : Yellow Sound : Wassily Kandinsky","ed-dc-leo"
"111922","Daimler Chrysler Museum : MB (Mercedes-Benz) Center","Daimler Chrysler Museum : MB (Mercedes-Benz) Center","ed-dc-leo"
"111923","Arch. Büro Urbania : Werkhalle","Arch. Büro Urbania : Workshop Baden","ed-dc-leo"
"111924","Neat 2000 : Lärmschutzmassnahmen","Neat 2000 : Noise Protection Measures","ed-dc-leo"
"111925","Holzbauwerk Umdasch KG : Stadtbaumeister : Anton Traunfeller : Fabrik-Neubau","Holzbauwerk Umdasch KG : City Architect: Anton Traunfeller : New Factory Building","ed-dc-leo"
"111926","HIB : Barn Elms Sport Village : Tennishalle","HIB : Barn Elms Sport Village : Indoor Tennis Center","ed-dc-leo"
"111927","Dähler & Co.","Dähler & Co.","ed-dc-leo"
"111928","Alpina Fine Food AG","Alpina Fine Food AG","ed-dc-leo"
"111929","Carrosseriewerkstatt Baumann","Car Body Shop Baumann","ed-dc-leo"
"111930","Schwimmbad Grogg","Grogg Swimming Pool","ed-dc-leo"
"111931","Bauvorhaben im Raum Buchs","Building Projects in the Buchs Area","ed-dc-leo"
"111932","KS Oberlicht, 7 m Durchmesser","KS Skylight, 7 m Diameter","ed-dc-leo"
"111933","P. Neuhaus : Garage : Neubau","P. Neuhaus : Garage : New Building","ed-dc-leo"
"111934","Anfragen Aera","Requests Aera","ed-dc-leo"
"111935","Reithalle im Raum Bex/Monthey","Riding Arena in the Bex / Monthey Area","ed-dc-leo"
"111936","Zweygart : Industriehalle","Zweygart : Industrial Hall","ed-dc-leo"
"111937","Gebrüder Mannhart : Werkhalle und Bürogebäude","Mannhart Gebrüder : Workshop and Office Building","ed-dc-leo"
"111938","Atom Unterstand Hageha","Nuclear Shelter Hageha","ed-dc-leo"
"111939","Entsorgung und Recycling AG : Recyclinghalle","Disposal and Recycling AG : Recycling Hall","ed-dc-leo"
"111940","General Motors Garage Wyder","General Motors Garage Wyder","ed-dc-leo"
"111941","Dome 140 m","Dome 140 m","ed-dc-leo"
"111942","Bossard Cupole Clause : Gartencenter","Bossard Cupole Clause : Garden Center","ed-dc-leo"
"111943","Conti Elektrogrosshandel","Conti Electronic Wholesale","ed-dc-leo"
"111944","Forster : Fabrikerweiterung","Forster : Factory Extension","ed-dc-leo"
"111945","Mechanische Werkstätte Kurt Studer (heute Studer AG Landtechnik und Umwelttechnik) : Stahlvordach","Mechanical Workshop Kurt Studer (Today Studer AG Landtechnik and Umwelttechnik) : Steel Canopy","ed-dc-leo"
"111946","Holzwerke Gebrüder Tschopp : Spannbetonträger","Holzwerke Gebrüder Tschopp : Prestressed Concrete Beams","ed-dc-leo"
"111947","Magsa SA : Schalenbau : Neubau","Magsa SA : Shell Construction : New Building","ed-dc-leo"
"111948","Einstellhalle Spechtweg","Spechtweg Parking Garage","ed-dc-leo"
"111949","Möbelwerk Nothdurft","Furniture Factory Nothdurft","ed-dc-leo"
"111950","Büro in Chur","Office in Chur","ed-dc-leo"
"111951","Wohn- und Geschäftshaus Wegmüller","Wegmüller Residential and Commercial Building","ed-dc-leo"
"111952","Feuerlöscherfabrik Sicli SA","Fire Extinguisher Factory Sicli SA","ed-dc-leo"
"111953","Wirkerei, Paul Hofmann AG : Neubau","Textile Factory, Paul Hofmann AG","ed-dc-leo"
"111954","Heimtextilien Linotex AG : Weberei Wydenhof","Home Textiles Linotex AG : Wydenhof Weaving Mill","ed-dc-leo"
"111955","Lagerhaus P. Wolf","P. Wolf Warehouse","ed-dc-leo"
"111956","Blaser Maschinen AG","Blaser Machinery AG","ed-dc-leo"
"111957","Probat-Werke","Probat Works","ed-dc-leo"
"111958","Weltausstellung Expo 2010 : Schweizer Pavillon","World Exhibition Expo 2010 : Swiss Pavilion","ed-dc-leo"
"111959","Ersparniskasse AEK Burgdorf : Umbau und Sanierung (heute Galerie im Park und Finox)","Savings Bank Aek Burgdorf : Conversion and Renovation (Today Galerie Im Park and Finox)","ed-dc-leo"
"111960","Epace Real Estate AG : Hallenneubau","Epace Real Estate AG : New Hall Construction","ed-dc-leo"
"111961","Carosseriewerk K. Sommer","Car Body Factory K. Sommer","ed-dc-leo"
"111962","Carrosserie Rusterholz AG","Bodywork Rusterholz AG","ed-dc-leo"
"111963","Epper : Ausstellungshalle : Neubau","Epper : Exhibition Hall : New Building","ed-dc-leo"
"111964","Maschinenfabrik, F. Steck","Machine Factory, F. Steck","ed-dc-leo"
"111965","Bürostühle Stoll Giroflex AG","Office Chairs Stoll Giroflex AG","ed-dc-leo"
"111966","Restaurant Termaba SA","Restaurant Termaba SA","ed-dc-leo"
"111967","Pariser Platz 3 Grundbesitz Gesellschaft GmbH : Konferenzhalle","Pariser Platz 3 Grundbesitz Gesellschaft GmbH : Conference Hall","ed-dc-leo"
"111968","Architekturbüro Strub","Architectural Office Strub","ed-dc-leo"
"111969","Timm-Bau GmbH : Rundhaustypen Rondo und Rondolino","Timm-Bau GmbH : Round House Types Rondo and Rondolino","ed-dc-leo"
"111970","Moschee","Mosque","ed-dc-leo"
"111971","Theater National : Bühnenbild : Gelber Klang : Wassily Kandinsky","Theater National : Set Design : Yellow Sound : Wassily Kandinsky","ed-dc-leo"
"111972","Daimler Chrysler Museum: MB (Mercedes-Benz) Center","Daimler Chrysler Museum : MB (Mercedes-Benz) Center","ed-dc-leo"
"111973","Arch. Büro Urbania : Werkhalle","Arch. Büro Urbania : Workshop Baden","ed-dc-leo"
"111974","Neat 2000 : Lärmschutzmassnahmen","Neat 2000 : Noise Protection Measures","ed-dc-leo"
"111975","Holzbauwerk Umdasch KG : Stadtbaumeister : Anton Traunfeller : Fabrik-Neubau","Holzbauwerk Umdasch KG : City Architect: Anton Traunfeller : New Factory Building","ed-dc-leo"
"111976","HIB : Barn Elms Sport Village : Tennishalle","HIB : Barn Elms Sport Village : Indoor Tennis Center","ed-dc-leo"
"111977","Dähler & Co.","Dähler & Co.","ed-dc-leo"
"111978","Alpina Fine Food AG","Alpina Fine Food AG","ed-dc-leo"
"111979","Carrosseriewerkstatt Baumann : Erweiterung","Car Body Shop Baumann : Extension","ed-dc-leo"
"111980","Schwimmbad Grogg","Grogg Swimming Pool","ed-dc-leo"
"111981","Bauvorhaben im Raum Buchs","Building Projects in the Buchs Area","ed-dc-leo"
"111982","KS Oberlicht, 7 m Durchmesser","KS Skylight, 7 m Diameter","ed-dc-leo"
"111983","P. Neuhaus : Garage : Neubau","P. Neuhaus : Garage : New Building","ed-dc-leo"
"111984","Anfragen Aera","Requests Aera","ed-dc-leo"
"111985","Reithalle im Raum Bex/Monthey","Riding Arena in the Bex / Monthey Area","ed-dc-leo"
"111986","Zweygart : Industriehalle","Zweygart : Industrial Hall","ed-dc-leo"
"111987","Gebrüder Mannhart : Werkhalle und Bürogebäude","Mannhart Gebrüder : Workshop and Office Building","ed-dc-leo"
"111988","Atom Unterstand Hageha","Nuclear Shelter Hageha","ed-dc-leo"
"111989","Entsorgung und Recycling AG : Recyclinghalle","Disposal and Recycling AG : Recycling Hall","ed-dc-leo"
"111990","General Motors Garage Wyder","General Motors Garage Wyder","ed-dc-leo"
"111991","Dome 140 m","Dome 140 m","ed-dc-leo"
"111992","Kaverneneinbauten: Anlage M63A; Kunststoff-Gewölbeschalen","Cavern Installations: UMA-0 Facility; Plastic Vaulted Shells","ed-dc-leo"
"111993","Florélites Clause SA : Gartencenter RN 12 Plaisir (heute Jardinerie Truffaut)","Florélites Clause SA : Garden Center RN 12 Plaisir (Today Jardinerie Truffaut)","ed-dc-leo"
"111994","IMBAU GmbH Leverkusen : Industriehalle","IMBAU Gmbh Leverkusen : Industrial Hall","ed-dc-leo"
"111995","Kindergarten und Kinderhort Furttal","Kindergarten and Day Care Center in Furttal","ed-dc-leo"
"111996","Sport Village Folkeston","Sport Village Folkeston","ed-dc-leo"
"111997","Firma Zweckform Küchenmöbel : Fabrikationshalle","Zweckform Kitchen Furniture Company : Production Hall","ed-dc-leo"
"111998","Architekt B. P. Oberer","Architect B. P. Oberer","ed-dc-leo"
"111999","Architekt Kleiber : Migros-Einkaufszenter","Architect Kleiber : Migros Shopping Center","ed-dc-leo"
"112000","Architekturbüro Suter + Suter (Zoo ?)","Architectural Office Suter + Suter (Zoo ?)","ed-dc-leo"
"112001","Tunnel Allmend","Tunnel Allmend","ed-dc-leo"
"112002","Garagenerweiterung in Sankt Gallen","Garage Extension in Sankt Gallen","ed-dc-leo"
"112003","Staatsbauschule Stuttgart : Oberbaurat Heidn : Studentenarbeit","State Building School Stuttgart : Oberbaurat Heidn : Student Work","ed-dc-leo"
"112004","Architekt Ernst Billeter","Architect Ernst Billeter","ed-dc-leo"
"112006","Werkzeugfabrik Neher AG : Fabrikationshalle : Neubau","Tool Factory Neher AG : Production Hall","ed-dc-leo"
"112007","Neubau Brislach","New Building in Brislach","ed-dc-leo"
"112008","Objekt in Grenchen","Object in Grenchen","ed-dc-leo"
"112009","Lufttechnische Anlagen Dübi & Co. : Jauchetank","Ventilation Systems Dübi & Co. : Slurry Tank","ed-dc-leo"
"112010","Finanzbauamt München : Jägerkaserne, Wärmehalle : Neubau","Finance Building Authority Munich : Hunters Barracks, Warming Hall : New Building","ed-dc-leo"
"112011","Garagenneubau Mauerhofer","New Garage Mauerhofer","ed-dc-leo"
"112012","Tankstellenüberdachung : Ritz","Petrol Station Roofing : Ritz","ed-dc-leo"
"112013","Zementwarenfabrik K. Studer","Cement Goods Factory K. Studer","ed-dc-leo"
"112014","Brander Reisen : Car-Center : Neubau","Brander Reisen : Car Dealership : New Building","ed-dc-leo"
"112015","Professor E. Schunk : Ideenwettbewerb : Abfallverwertung","Professor E. Schunk : Competition for Ideas : Waste Recycling","ed-dc-leo"
"112016","Maison CH. Duc SA","Maison CH. Duc SA","ed-dc-leo"
"112017","Quelle Versandhaus : Aufstockung","Quelle Mail Order Company : Storey Addition","ed-dc-leo"
"112018","Becker Autoradiowerk GmbH : Fabrikneubau Zweigwerk","Becker Autoradiowerk GmbH : New Factory Building Zweigwerk","ed-dc-leo"
"112019","Kolonial Einkauf-Gesellschaft (EG) Burgdorf","Colonial Purchasing Society (EG) Burgdorf","ed-dc-leo"
"112020","Garage Schnetz","Garage Schnetz","ed-dc-leo"
"112021","Auto-Reparaturzentrum","Auto Repair Center","ed-dc-leo"
"112023","Firma Kleiber : Neubau","Kleiber Company : New Building","ed-dc-leo"
"112024","Kaverneneinbauten : Anlage M60R; Kunststoff-Gewölbeschalen","Cavern Installations : Plant M60R; Plastic Vaulted Shells","ed-dc-leo"
"112026","Diehl","Diehl","ed-dc-leo"
"112027","Garage Rudolf Schweizer : Werkstatt : Erweiterung","Garage Rudolf Schweizer : Workshop : Extension","ed-dc-leo"
"112028","Doppeleinfamilienhaus Hermann Lüthi","Double Single-Family House Hermann Lüthi","ed-dc-leo"
"112029","Stiermann KG : Industriehalle","Stiermann KG : Industrial Hall","ed-dc-leo"
"112030","Autohaus Thomann","Car Dealership Thomann","ed-dc-leo"
"112031","Härterei Gerster AG : Fabrikerweiterung","Heat Treatment Gerster AG : Factory Extension","ed-dc-leo"
"112032","Atom Unterstand Chambre de commerce Suisse en France","Nuclear Shelter Chambre de Commerce Suisse en France","ed-dc-leo"
"112033","Pneufabrik Maloja AG : Hallenneubau","Pneufabrik Maloja AG : New Hall Construction","ed-dc-leo"
"112034","Katastrophenhaus Roth","Emergency Shelter Roth","ed-dc-leo"
"112035","Postfach 1010","P.O. Box 1010","ed-dc-leo"
"112036","Maschinenfabrik Bern AG","Machine Factory Bern AG","ed-dc-leo"
"112038","Brauerei Langenthal : Fundament für Scherenhubtisch","Brewery Langenthal : Foundation for Scissor Lift Table","ed-dc-leo"
"112039","Faltwerkeinheit","Folding Unit","ed-dc-leo"
"112040","Florélites Clause SA Brétigny-sur-l'Orge","Florélites Clause SA Brétigny-Sur-L’Orge","ed-dc-leo"
"112041","Tödi-Plast AG : Spritzgusstechnik","Tödi-Plast AG : Injection Molding Technology","ed-dc-leo"
"112042","Kaverneneinbauten: Anlage M63A ; Kunststoff-Gewölbeschalen","Cavern Installations: Plant m63a ; Plastic Vaulted Shells","ed-dc-leo"
"112043","Florélites Clause SA : Gartencenter RN 12 Plaisir (heute Jardinerie Truffaut)","Florélites Clause SA : Garden Center RN 12 Plaisir (Today Jardinerie Truffaut)","ed-dc-leo"
"112044","IMBAU GmbH Leverkusen : Industriehalle","IMBAU Gmbh Leverkusen : Industrial Hall","ed-dc-leo"
"112045","Kindergarten und Kinderhort Furttal","Kindergarten and Day Care Center in Furttal","ed-dc-leo"
"112046","Sport Village Folkeston","Sport Village Folkeston","ed-dc-leo"
"112047","Firma Zweckform Küchenmöbel : Fabrikationshalle","Zweckform Kitchen Furniture Company : Production Hall","ed-dc-leo"
"112048","Architekt B. P. Oberer","Architect B. P. Oberer","ed-dc-leo"
"112049","Architekt Kleiber : Migros-Einkaufszenter","Architect Kleiber : Migros Shopping Center","ed-dc-leo"
"112050","Architekturbüro Suter + Suter (Zoo ?)","Architectural Office Suter + Suter (Zoo ?)","ed-dc-leo"
"112051","Tunnel Allmend","Allmend Tunnel","ed-dc-leo"
"112052","Garagenerweiterung in Sankt Gallen","Garage Extension in Sankt Gallen","ed-dc-leo"
"112053","Staatsbauschule Stuttgart :Oberbaurat Heidn : Studentenarbeit","State Building School Stuttgart : Oberbaurat Heidn : Student Work","ed-dc-leo"
"112054","Architekt Ernst Billeter","Architect Ernst Billeter","ed-dc-leo"
"112055","Keine Angaben zum Bauherr","No Information About the Client","ed-dc-leo"
"112056","Werkzeugfabrik Neher AG : Fabrikationshalle : Neubau","Tool Factory Neher AG : Production Hall","ed-dc-leo"
"112057","Neubau Brislach","New Building in Brislach","ed-dc-leo"
"112058","Objekt in Grenchen","Object in Grenchen","ed-dc-leo"
"112059","Lufttechnische Anlagen Dübi & Co. : Jauchetank","Ventilation Systems Dübi & Co. : Slurry Tank","ed-dc-leo"
"112060","Finanzbauamt München : Jägerkaserne, Wärmehalle : Neubau","Finance Building Authority Munich : Hunters Barracks, Warming Hall : New Building","ed-dc-leo"
"112061","Garagenneubau Mauerhofer","New Garage Building Mauerhofer","ed-dc-leo"
"112062","Tankstellenüberdachung : Ritz","Petrol Station Roofing : Ritz","ed-dc-leo"
"112063","Zementwarenfabrik K. Studer","Cement Factory K. Studer","ed-dc-leo"
"112064","Brander Reisen : Car-Center : Neubau","Brander Reisen : Car Dealership : New Building","ed-dc-leo"
"112065","Professor E. Schunk : Ideenwettbewerb : Abfallverwertung","Professor E. Schunk : Competition for Ideas : Waste Recycling","ed-dc-leo"
"112066","Maison CH. Duc SA","Maison CH. Duc SA","ed-dc-leo"
"112067","Quelle Versandhaus : Aufstockung","Quelle Mail Order Company : Storey Addition","ed-dc-leo"
"112068","Becker Autoradiowerk GmbH : Fabrikneubau Zweigwerk","Becker Autoradiowerk GmbH : New Factory Building Zweigwerk","ed-dc-leo"
"112069","Kolonial Einkauf-Gesellschaft (EG) Burgdorf","Colonial Purchasing Society (EG) Burgdorf","ed-dc-leo"
"112070","Garage Schnetz","Garage Schnetz","ed-dc-leo"
"112071","Auto-Reparaturzentrum","Auto Repair Center","ed-dc-leo"
"112072","Bubble : Muster-Kugelhaus in Kano","Bubble : Model Ball House in Kano","ed-dc-leo"
"112073","Firma Kleiber : Neubau","Kleiber Company : New Building","ed-dc-leo"
"112074","Kaverneneinbauten : Anlage M60R; Kunststoff-Gewölbeschalen","Cavern Installations : Plant M60R; Plastic Vaulted Shells","ed-dc-leo"
"112075","Metallbau H. Kohler & Sohn AG (Füglistaller Metallbau AG; heute aml AG Apparatebau und Metalltechnik)","Metal Construction H. Kohler & Sohn AG","ed-dc-leo"
"112076","Diehl","Diehl","ed-dc-leo"
"112077","Garage Rudolf Schweizer : Werkstatt : Erweiterung","Garage Rudolf Schweizer : Workshop : Extension","ed-dc-leo"
"112078","Doppeleinfamilienhaus Hermann Lüthi","Double Single-Family House Hermann Lüthi","ed-dc-leo"
"112079","Stiermann KG : Industriehalle","Stiermann KG : Industrial Hall","ed-dc-leo"
"112080","Autohaus Thomann","Car Dealership Thomann","ed-dc-leo"
"112081","Härterei Gerster AG : Fabrikerweiterung","Heat Treatment Gerster AG : Factory Extension","ed-dc-leo"
"112082","Atom Unterstand Chambre de commerce Suisse en France","Nuclear Shelter Chambre de Commerce Suisse en France","ed-dc-leo"
"112083","Pneufabrik Maloja AG : Hallenneubau","Pneufabrik Maloja AG : New Hall Construction","ed-dc-leo"
"112084","Katastrophenhaus Roth","Emergency Shelter Roth","ed-dc-leo"
"112085","Postfach 1010","P.O. Box 1010","ed-dc-leo"
"112086","Maschinenfabrik Bern AG","Machine Factory Bern AG","ed-dc-leo"
"112088","Brauerei Langenthal : Fundament für Scherenhubtisch","Brewery Langenthal : Foundation for Scissor Lift Table","ed-dc-leo"
"112089","Faltwerkeinheit","Folding Unit","ed-dc-leo"
"112090","Florélites Clause SA Brétigny-sur-l'Orge : Betriebsgebäude","Florélites Clause SA Brétigny-Sur-L’Orge : Company Building","ed-dc-leo"
"112091","Tödi-Plast AG : Spritzgusstechnik","Tödi-Plast AG : Injection Molding Technology","ed-dc-leo"
"112092","Electrona SA : Neubau","Electrona SA : New Building","ed-dc-leo"
"112093","Architekt Lustenberger","Architect Lustenberger","ed-dc-leo"
"112094","Technischer Überwachungsverein Stuttgart TÜV (Servicecenter TÜV SÜD)","Technical Inspection Agency Stuttgart TÜV  (Servicecenter TÜV SOUTH)","ed-dc-leo"
"112096","Motel (Albergo) Losone : Erweiterung und Hallenbad","Motel (Albergo) Losone : Extension and Indoor Swimming Pool","ed-dc-leo"
"112097","Landmaschinen Ernst Straub AG","Agricultural Machinery Ernst Straub AG","ed-dc-leo"
"112099","Willy Kloter : Lagerhalle","Willy Kloter : Warehouse","ed-dc-leo"
"112101","Be-Bau GmbH : Halle","Be-Bau GmbH : Hall","ed-dc-leo"
"112102","Lufthafen Basel (Flughafen Basel-Mulhouse) : Frachthalle","Basel Airport (Basel-Mulhouse Airport) : Freight hall","ed-dc-leo"
"112103","Doppeleinfamilienhaus K. & R. Mühlemann","Double Single-Family House K. & R. Mühlemann Kirchberg","ed-dc-leo"
"112104","Hauser AG : Montage- & Fabrikationshalle : Neubau","Hauser AG : Assembly & Production Hall : New Building","ed-dc-leo"
"112105","H. Berger : Autogarage : Ausstellungshalle","H. Berger : Car Garage : Exhibition Hall","ed-dc-leo"
