"_system_object_id","oeu-nc-name-en","tag-add"
"112075","Metal Construction H. Kohler & Sohn AG","ed-dc-leo"
"112076","Diehl","ed-dc-leo"
"112077","Garage Rudolf Schweizer : Workshop : Extension","ed-dc-leo"
"112078","Double Single-Family House Hermann Lüthi","ed-dc-leo"
"112079","Stiermann KG : Industrial Hall","ed-dc-leo"
"112080","Car Dealership Thomann","ed-dc-leo"
"112081","Heat Treatment Gerster AG : Factory Extension","ed-dc-leo"
"112082","Nuclear Shelter Chambre de Commerce Suisse en France","ed-dc-leo"
"112083","Pneufabrik Maloja AG : New Hall Construction","ed-dc-leo"
"112084","Emergency Shelter Roth","ed-dc-leo"
"112085","P.O. Box 1010","ed-dc-leo"
"112086","Machine Factory Bern AG","ed-dc-leo"
"112088","Brewery Langenthal : Foundation for Scissor Lift Table","ed-dc-leo"
"112089","Folding Unit","ed-dc-leo"
"112090","Florélites Clause SA Brétigny-Sur-L’Orge : Company Building","ed-dc-leo"
"112091","Tödi-Plast AG : Injection Molding Technology","ed-dc-leo"
"112092","Electrona SA : New Building","ed-dc-leo"
"112093","Architect Lustenberger","ed-dc-leo"
"112094","Technical Inspection Agency Stuttgart TÜV  (Servicecenter TÜV SOUTH)","ed-dc-leo"
"112096","Motel (Albergo) Losone : Extension and Indoor Swimming Pool","ed-dc-leo"
"112097","Agricultural Machinery Ernst Straub AG","ed-dc-leo"
"112099","Willy Kloter : Warehouse","ed-dc-leo"
"112101","Be-Bau GmbH : Hall","ed-dc-leo"
"112102","Basel Airport (Basel-Mulhouse Airport) : Freight hall","ed-dc-leo"
"112103","Double Single-Family House K. & R. Mühlemann Kirchberg","ed-dc-leo"
"112104","Hauser AG : Assembly & Production Hall : New Building","ed-dc-leo"
"112105","H. Berger : Car Garage : Exhibition Hall","ed-dc-leo"
"112106","Unitra SA","ed-dc-leo"
"112107","Tüscher : Extension of the Workshop in Zuzwil","ed-dc-leo"
"112108","Emmenbrücke Aefligen","ed-dc-leo"
"112110","Lastfahrzeug AG : Workshop Halls","ed-dc-leo"
"112111","Marti & Co. AG : Work Yard","ed-dc-leo"
"112113","Primary School Wiesental : Climbing Hill","ed-dc-leo"
"112114","Mötteli Construction Company : Hall Construction","ed-dc-leo"
"112115","AMAG Automobil- und Motoren AG","ed-dc-leo"
"112116","Baumann AG Large Carpentry : Extension","ed-dc-leo"
"112117","Citroen-Garage","ed-dc-leo"
"112118","Courtyard Roofing","ed-dc-leo"
"112120","(Bubble-) Shell Perspectives 1959","ed-dc-leo"
"112122","Swiss Linen Industry SLI AG : Extension Engelmatte","ed-dc-leo"
"112123","Trippel AG Holzbau : Extension","ed-dc-leo"
"112124","K. Leuenberger : Parking Garage","ed-dc-leo"
"112125","Paul Hofmann KG : Textile Factory : New Building","ed-dc-leo"
"112126","Mine and Construction Services AG GRUBAG","ed-dc-leo"
"112127","Savings Bank of the District of Aarwangen : Skylight, Dome Light","ed-dc-leo"
"112128","Single-Family House Brönnimann : Conversion","ed-dc-leo"
"112129","Town Hall of Thun : Renovation","ed-dc-leo"
"112130","The Public Warehousing Company : Department Store Complex in Kuwait","ed-dc-leo"
"112131","Bhargava + Associates Pvt. Ltd. : R.N. Bhargava & Company Music","ed-dc-leo"
"112132","Asea BBC : Extension","ed-dc-leo"
"112133","Mechanical Workshop Gfeller","ed-dc-leo"
"112134","Architect H. Pfister","ed-dc-leo"
"112135","Car Garage Leuenberger (Autohaus Aeschbacher AG; Today Auto Rüger AG)","ed-dc-leo"
"112136","Rheinhafen : Standard Warehouse","ed-dc-leo"
"112137","Shopping Center","ed-dc-leo"
"112138","SAFFA 1958 : Alpenquai Drive Station Chairlift","ed-dc-leo"
"112139","Salvisberg","ed-dc-leo"
"112140","Furniture Warehouse Möbel Schüpbach","ed-dc-leo"
"112141","Architect Chanéac","ed-dc-leo"
"112142","Electrona SA : New Building","ed-dc-leo"
"112143","Architect Lustenberger","ed-dc-leo"
"112144","Technical Inspection Agency Stuttgart TÜV  (Servicecenter TÜV SOUTH)","ed-dc-leo"
"112145","Bauunternehmung Gnemmi AG (Today Implenia Bau AG ?) : Extension Work Yard","ed-dc-leo"
"112146","Motel (Albergo) Losone : Extension and Indoor Swimming Pool","ed-dc-leo"
"112147","Agricultural Machinery Ernst Straub AG","ed-dc-leo"
"112149","Willy Kloter : Warehouse","ed-dc-leo"
"112151","Be-Bau GmbH : Hall","ed-dc-leo"
"112152","Basel Airport (Basel-Mulhouse Airport) : Freight hall","ed-dc-leo"
"112153","Double Single-Family House K. & R. Mühlemann Kirchberg","ed-dc-leo"
"112154","Hauser AG : Assembly & Production Hall : New Building","ed-dc-leo"
"112155","H. Berger : Car Garage : Exhibition Hall","ed-dc-leo"
"112156","Unitra SA","ed-dc-leo"
"112157","Tüscher : Extension of the Workshop in Zuzwil","ed-dc-leo"
"112158","Emmenbrücke Aefligen","ed-dc-leo"
"112159","Cantonal Building Department Zurich : University Buildings (Ostertag)","ed-dc-leo"
"112160","Lastfahrzeug AG : Workshop Halls","ed-dc-leo"
"112161","Marti & Co. AG : Work Yard","ed-dc-leo"
"112162","Car Body Factory Ramseier & Jenzer AG : Canopy","ed-dc-leo"
"112163","Primary School Wiesental : Climbing Hill","ed-dc-leo"
"112164","Mötteli Construction Company : Hall Construction","ed-dc-leo"
"112165","AMAG Automobil- und Motoren AG","ed-dc-leo"
"112166","Baumann AG Large Carpentry : Extension","ed-dc-leo"
"112167","Citroen-Garage","ed-dc-leo"
"112168","Courtyard Roofing","ed-dc-leo"
"112169","Coop Distribution Center Wangen : Dispatch Hall : Preliminary Project","ed-dc-leo"
"112170","(Bubble-) Shell Perspectives 1959","ed-dc-leo"
"112171","Model Carpentry Fritz Loosli : New Building","ed-dc-leo"
"112172","Swiss Linen Industry SLI AG : Extension Engelmatte","ed-dc-leo"
"112173","Trippel AG Holzbau : Extension","ed-dc-leo"
"112174","K. Leuenberger : Parking Garage","ed-dc-leo"
"112175","Paul Hofmann KG : Textile Factory : New Building","ed-dc-leo"
"112176","Mine and Construction Services AG GRUBAG","ed-dc-leo"
"112177","Savings Bank of the District of Aarwangen : Skylight, Dome Light","ed-dc-leo"
"112178","Single-Family House Brönnimann : Conversion","ed-dc-leo"
"112179","Town Hall of Thun : Renovation","ed-dc-leo"
"112180","The Public Warehousing Company : Department Store Complex in Kuwait","ed-dc-leo"
"112181","Bhargava + Associates Pvt. Ltd. : R.N. Bhargava & Company Music","ed-dc-leo"
"112182","Asea BBC : Extension","ed-dc-leo"
"112183","Mechanical Workshop Gfeller","ed-dc-leo"
"112184","Architect H. Pfister","ed-dc-leo"
"112185","Car Garage Leuenberger (Autohaus Aeschbacher AG; Today Auto Rüger AG)","ed-dc-leo"
"112186","Rheinhafen : Standard Warehouse","ed-dc-leo"
"112187","Shopping Center","ed-dc-leo"
"112188","SAFFA 1958 : Alpenquai Drive Station Chairlift","ed-dc-leo"
"112189","Salvisberg","ed-dc-leo"
"112190","Furniture Warehouse Möbel Schüpbach","ed-dc-leo"
"112191","Architect Chanéac","ed-dc-leo"
"112192","Architect Jartschitsch","ed-dc-leo"
"112195","Single-Family House Dr. Med H. Zehntner : Plastic Roof Over the Basin","ed-dc-leo"
"112197","Hospice General : Francisco Yubero","ed-dc-leo"
"112199","Hettich Company : Production Building","ed-dc-leo"
"112200","Langenthal Linen Weaving Mill : New Factory Building","ed-dc-leo"
"112202","E. Bassin AG : New Hall","ed-dc-leo"
"112203","RBS : Renovation of the Tiefenaustrasse","ed-dc-leo"
"112204","Aare Bridge","ed-dc-leo"
"112205","Residential Building Waldwiese Heinz Isler","ed-dc-leo"
"112206","“Bauma” Project in Zurich","ed-dc-leo"
"112208","Material Warehouse (Presumably Military Base)","ed-dc-leo"
"112209","Werdhölzli Roofing","ed-dc-leo"
"112210","Architect Niggli : Indoor Tennis Court","ed-dc-leo"
"112211","INKU Central Warehouse","ed-dc-leo"
"112212","Brewery Eichhof","ed-dc-leo"
"112213","Machine Factory W. Wenk AG (Also Stratec Medical, Today Synthes Productions Gmbh)","ed-dc-leo"
"112214","Stalder Terrace House","ed-dc-leo"
"112215","Fine Twisting Mill in Mittweida : Conversion and Extension Into a Hotel","ed-dc-leo"
"112216","Trucks and Construction Machinery AG","ed-dc-leo"
"112218","Mechanical Workshop Kurt Studer (Today Studer AG Landtechnik und Umwelttechnik)","ed-dc-leo"
"112219","Holiday House Althaus","ed-dc-leo"
"112220","SBB : Building Construction Section II (Lucerne)","ed-dc-leo"
"112221","Marry Hall","ed-dc-leo"
"112222","Wiener Verkehrsbetriebe : Central Workshop Vienna-Simmering","ed-dc-leo"
"112223","Rhine Power Station Säckingen RKS","ed-dc-leo"
"112225","Edipsos","ed-dc-leo"
"112226","Autorama Ford Garage : Restoration and Waterproofing","ed-dc-leo"
"112227","Garage Städeli Tribolet","ed-dc-leo"
"112228","Bus Stop","ed-dc-leo"
"112229","Nuclear Shelter Centre D’Etudes Nucléaires (Comissariat à L’éNergie Atomique)","ed-dc-leo"
"112230","Weigelt & Söhne","ed-dc-leo"
"112231","Printing Press Uhl","ed-dc-leo"
"112232","Egli : Garage","ed-dc-leo"
"112235","Heinrich von der Weien KG","ed-dc-leo"
"112237","Warehouse Wire Rod","ed-dc-leo"
"112238","Laundry Bar Shower : Laundry","ed-dc-leo"
"112239","Florélites Clause SA : Garden Center Toulouse","ed-dc-leo"
"112240","Highway Slip Road Lower Emmental AZUE Lyssach","ed-dc-leo"
"112241","Yitzhak Rabin Center","ed-dc-leo"
"112242","Train Station Landquart RhB : Train Station - Buffet Pavilion : New Building","ed-dc-leo"
"112243","Architect Jartschitsch","ed-dc-leo"
"112244","Gruber Söhne (Car Garage S. Gruber Söhne ?)","ed-dc-leo"
"112245","Maschine Factory Kunz & Co. (Today Samro Technik AG) : Extension","ed-dc-leo"
"112246","Single-Family House Dr. Med H. Zehntner : Plastic Roof Over the Basin","ed-dc-leo"
"112247","Hospice General : Francisco Yubero","ed-dc-leo"
"112248","Entreprises Morillon Corvol Courbot SA : Tennis Hall and Industrial Hall","ed-dc-leo"
"112249","Hettich Company : Production Building","ed-dc-leo"
"112250","Langenthal Linen Weaving Mill : New Factory Building","ed-dc-leo"
"112251","Central Station Stuttgart 21 : Fee Schedule and Draft Contract","ed-dc-leo"
"112252","E. Bassin AG : New Hall","ed-dc-leo"
"112253","RBS : Renovation of the Tiefenaustrasse","ed-dc-leo"
"112254","Aare Bridge","ed-dc-leo"
"112255","Residential Building Waldwiese Heinz Isler","ed-dc-leo"
"112256","“Bauma” Project in Zurich","ed-dc-leo"
"112257","SOLO Small Motors Gmbh","ed-dc-leo"
"112258","Material Warehouse (Presumably Military Base)","ed-dc-leo"
"112259","Werdhölzli Roofing","ed-dc-leo"
"112260","Architect Niggli : Indoor Tennis Court","ed-dc-leo"
"112261","INKU Central Warehouse","ed-dc-leo"
"112262","Brewery Eichhof","ed-dc-leo"
"112263","Machine Factory W. Wenk AG (Also Stratec Medical, Today Synthes Productions Gmbh)","ed-dc-leo"
"112264","Stalder Terrace House","ed-dc-leo"
"112265","Fine Twisting Mill in Mittweida : Conversion and Extension Into a Hotel","ed-dc-leo"
"112266","Trucks and Construction Machinery AG","ed-dc-leo"
"112267","Curves on Graph Paper","ed-dc-leo"
"112268","Mechanical Workshop Kurt Studer (Today Studer AG Landtechnik und Umwelttechnik)","ed-dc-leo"
"112269","Holiday House Althaus","ed-dc-leo"
"112270","SBB : Building Construction Section II (Lucerne)","ed-dc-leo"
"112271","Marry Hall","ed-dc-leo"
"112272","Wiener Verkehrsbetriebe : Central Workshop Vienna-Simmering","ed-dc-leo"
"112273","Rhine Power Station Säckingen RKS","ed-dc-leo"
"112275","Edipsos","ed-dc-leo"
"112276","Autorama Ford Garage : Restoration and Waterproofing","ed-dc-leo"
"112277","Garage Städeli Tribolet : New Building","ed-dc-leo"
"112278","Bus Stop","ed-dc-leo"
"112279","Nuclear Shelter Centre D’Etudes Nucléaires (Comissariat à L’éNergie Atomique)","ed-dc-leo"
"112280","Weigelt & Söhne","ed-dc-leo"
"112281","Printing Press Uhl","ed-dc-leo"
"112282","Egli : Garage","ed-dc-leo"
"112283","Horlacher AG : Warehouse and Shipping Hall : Extension","ed-dc-leo"
"112285","Heinrich von der Weien KG","ed-dc-leo"
"112287","Warehouse Wire Rod","ed-dc-leo"
"112288","Laundry Bar Shower : Laundry","ed-dc-leo"
"112289","Florélites Clause SA : Garden Center Toulouse","ed-dc-leo"
"112290","Highway Slip Road Lower Emmental AZUE Lyssach","ed-dc-leo"
"112291","Yitzhak Rabin Center","ed-dc-leo"
"112293","Machine Tools Reishauer AG","ed-dc-leo"
"112294","Isleten Explosives Factory","ed-dc-leo"
"112296","Migrol Petrol Station","ed-dc-leo"
"112297","Ego-Werke (Today Egokiefer AG) : Plastic Canopy","ed-dc-leo"
"112298","Kräher & Jenni, Architects","ed-dc-leo"
"112299","Form + Pressure","ed-dc-leo"
"112300","Ernst Marti AG : Workshop and Parking Garage","ed-dc-leo"
"112301","Machine Tools Rudolf Frey","ed-dc-leo"
"112303","Workshop","ed-dc-leo"
"112304","Studies for Residential Houses","ed-dc-leo"
"112305","Temporary Crane Roofing","ed-dc-leo"
"112306","High Rack Warehouse","ed-dc-leo"
"112307","Nuclear Shelter Rotherham","ed-dc-leo"
"112308","Tschopp (= Holzwerke Gebrüder Tschopp ?) : Truck and Production Hall : New Building","ed-dc-leo"
"112309","Shell House Courtship","ed-dc-leo"
"112310","New Hall","ed-dc-leo"
"112311","Florélites Clause SA Bützberg","ed-dc-leo"
"112312","Central Heating Kurt Tobler : Warehouse","ed-dc-leo"
"112313","Mosque Riyadh","ed-dc-leo"
"112314","Gustav Epple Construction Company","ed-dc-leo"
"112315","Brunau Garage AG : Workshop : New Building","ed-dc-leo"
"112316","Dan u. Komme GmbH : Ice Rink Cover Filderstadt : Fildorado","ed-dc-leo"
"112317","Burgdorf Cemetery : Retaining Wall Gardener’s House","ed-dc-leo"
"112318","Warendorf Department Store","ed-dc-leo"
"112319","Jaecker : Warehouse : New Building","ed-dc-leo"
"112322","Erich Simon","ed-dc-leo"
"112323","Construction de Halles","ed-dc-leo"
"112324","Swimming Pool Dr. Cianella","ed-dc-leo"
"112326","Terrace Houses Rain-Bünten Oensingen","ed-dc-leo"
"112327","Garden Center Ebnat","ed-dc-leo"
"112328","Multipurpose Hall : New Building","ed-dc-leo"
"112329","Typological Studies for Housing Developments With Balloon-Shell Igloos","ed-dc-leo"
"112330","Furniture Factory “Möfa” : Wüthrich","ed-dc-leo"
"112331","Entreprises Morillon Corvol Courbot SA : Strasbourg Base : Indoor Tennis Center and Standard Halls","ed-dc-leo"
"112332","Kempten Tennis Club : Indoor Tennis Center : New Building","ed-dc-leo"
"112333","Semperit-Werke : Österreichisch-Amerikanische Gummiwerke AG : Production Hall for Tyrolean Foams","ed-dc-leo"
"112334","Gebrüder Schacher AG : New Factory Building","ed-dc-leo"
"112335","Devex SA","ed-dc-leo"
"112336","Trösch Glas AG","ed-dc-leo"
"112338","Südwestdeutsche Verkehrs-AG SWEG : Ettenheim Bus Depot","ed-dc-leo"
"112339","Multi-Family Houses Bösiger Langenthal","ed-dc-leo"
"112340","Showroom Pentagono SA","ed-dc-leo"
"112341","Alpnach Standard Cabinet Elements AG","ed-dc-leo"
"112342","Florélites Clause SA : “Le Bois Fleuri” Garden Center RN3 Villeparisis (Today Jardinerie Truffaut)","ed-dc-leo"
"112344","Train Station Landquart RhB : Train Station - Buffet Pavilion : New Building","ed-dc-leo"
"112345","Construction Company König (Today KIBAG Bauleistungen AG) : Workshop","ed-dc-leo"
"112346","Machine Tools Reishauer AG","ed-dc-leo"
"112347","Isleten Explosives Factory","ed-dc-leo"
"112348","Migrol Petrol Station","ed-dc-leo"
"112349","Ego-Werke (Today Egokiefer AG) : Plastic Canopy","ed-dc-leo"
"112350","Kräher & Jenni, Architects","ed-dc-leo"
"112351","Form + Pressure","ed-dc-leo"
"112352","Ernst Marti AG : Workshop and Parking Garage","ed-dc-leo"
"112353","Machine Tools Rudolf Frey","ed-dc-leo"
"112354","Workshop","ed-dc-leo"
"112355","Studies for Residential Houses","ed-dc-leo"
"112356","Temporary Crane Roofing","ed-dc-leo"
"112357","High Rack Warehouse","ed-dc-leo"
"112358","Nuclear Shelter Rotherham","ed-dc-leo"
"112359","Tschopp (= Holzwerke Gebrüder Tschopp ?) : Truck and Production Hall","ed-dc-leo"
"112360","Shell House Courtship","ed-dc-leo"
"112362","Florélites Clause SA Bützberg","ed-dc-leo"
"112363","Central Heating Kurt Tobler : Warehouse","ed-dc-leo"
"112364","Mosque Riyadh","ed-dc-leo"
"112366","Brunau Garage AG : Workshop : New Building","ed-dc-leo"
"112367","Dan u. Komme GmbH : Ice Rink Cover Filderstadt : Fildorado","ed-dc-leo"
"112368","Burgdorf Cemetery : Retaining Wall Gardener’s House","ed-dc-leo"
"112369","Warendorf Department Store","ed-dc-leo"
"112370","Jaecker : Warehouse : New Building","ed-dc-leo"
"112371","Menuiserie Mangola & Cie.","ed-dc-leo"
"112372","Erich Simon","ed-dc-leo"
"112373","Construction de Halles","ed-dc-leo"
"112374","Swimming Pool Dr. Cianella","ed-dc-leo"
"112375","Terrace Houses Rain-Bünten Oensingen","ed-dc-leo"
"112376","Garden Center Ebnat","ed-dc-leo"
"112377","Multipurpose Hall : New Building","ed-dc-leo"
"112378","Typological Studies for Housing Developments With Balloon-Shell Igloos","ed-dc-leo"
"112379","Furniture Factory “Möfa” : Wüthrich","ed-dc-leo"
"112380","Entreprises Morillon Corvol Courbot SA : Strasbourg Base : Indoor Tennis Center and Standard Halls","ed-dc-leo"
"112381","Kempten Tennis Club : Indoor Tennis Center","ed-dc-leo"
"112382","Semperit-Werke : Österreichisch-Amerikanische Gummiwerke AG : Production Hall for Tyrolean Foams","ed-dc-leo"
"112383","Gebrüder Schacher AG : New Factory Building","ed-dc-leo"
"112384","Devex SA","ed-dc-leo"
"112385","Trösch Glas AG : Production and Storage Hall","ed-dc-leo"
"112387","Südwestdeutsche Verkehrs-AG SWEG : Ettenheim Bus Depot","ed-dc-leo"
"112388","Multi-Family Houses Bösiger Langenthal","ed-dc-leo"
"112389","Showroom Pentagono SA","ed-dc-leo"
"112390","Alpnach Standard Cabinet Elements AG","ed-dc-leo"
"112391","Florélites Clause SA : “Le Bois Fleuri” Garden Center RN3 Villeparisis (Today Jardinerie Truffaut)","ed-dc-leo"
"112393","Petrol Station","ed-dc-leo"
"112396","Ruch AG Drahtwarenfabrik / Ruwa Wire Welding Plant : Factory and Warehouse","ed-dc-leo"
"112397","Industrial Hall","ed-dc-leo"
"112398","Flückiger (Hammer Mills Flückiger & Co.?)","ed-dc-leo"
"112399","Clothes Factory Esco H. Hess & Co. AG","ed-dc-leo"
"112400","Commercial Yard","ed-dc-leo"
"112401","Dobesch Plumbing : New Building","ed-dc-leo"
"112402","Warehouse Purchasing Office","ed-dc-leo"
"112403","AMAG Automobil- und Motoren AG : Garage Grüzefeldstrasse","ed-dc-leo"
"112404","Bakery Geiser : Shell Opening","ed-dc-leo"
"112405","South German Brakes AG : Bubble Shell","ed-dc-leo"
"112406","Stettler Biel Company (Presumably Construction Company Stettler AG Biel Studen)","ed-dc-leo"
"112407","Wegmüller Clothing : New Building Bützberg","ed-dc-leo"
"112408","Sports Center System Felix","ed-dc-leo"
"112409","Pfiffner AG","ed-dc-leo"
"112411","Campsite and Bad Koppigen : Restaurant Pavilion (And Car Park Roof)","ed-dc-leo"
"112412","German Agricultural Museum Hohenheim","ed-dc-leo"
"112413","Alpla-Werke Hard VLBG : Production Hall","ed-dc-leo"
"112415","Nuclear Shelter Applied Research SPRL","ed-dc-leo"
"112416","Leather Goods and Travel Articles K. Schmid","ed-dc-leo"
"112417","Truncated Icosahedron / Geodesic Dome / Fullerene / Football","ed-dc-leo"
"112418","Egloff : Hall Construction","ed-dc-leo"
"112419","Digitron AG : Fabrication Hall","ed-dc-leo"
"112420","Schenk-Filter-Construction GmbH : Brewery","ed-dc-leo"
"112421","Wholesaling Regional Products E. Steffen-Ris AG : Potato Washing Plant","ed-dc-leo"
